"No.","Time","Source","Destination","Protocol","Length","Info"
"6442","0.705600","192.168.1.200","192.168.1.10","CIP","112","Class (0xb2) - Service (0x4c)"
"6443","0.705606","192.168.1.60","192.168.1.20","CIP","120","'HMI_AIT202' - Service (0x4c)"
"6444","0.705609","192.168.1.20","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"6445","0.705610","192.168.1.10","192.168.1.60","TCP","64","44818  >  52416 [ACK] Seq=2251 Ack=1613 Win=8130 Len=0"
"6446","0.705612","192.168.1.30","192.168.1.20","CIP I/O","90","Connection: ID=0x013C4018, SEQ=0001640491"
"6447","0.705613","192.168.1.20","192.168.1.10","CIP","116","Success: 'HMI_P2_PERMISSIVE' - Service (0x4c)"
"6448","0.705715","192.168.1.20","192.168.1.10","CIP","114","Success: 'HMI_MV201' - Service (0x4c)"
"6449","0.705721","192.168.1.10","192.168.1.200","TCP","64","44818  >  56578 [ACK] Seq=6103 Ack=757 Win=8138 Len=0"
"6450","0.705722","192.168.1.20","192.168.1.40","CIP I/O","90","Connection: ID=0x00BD4009, SEQ=0001635377"
"6451","0.705805","192.168.1.10","192.168.1.20","TCP","64","54084  >  44818 [ACK] Seq=11911 Ack=10503 Win=8134 Len=0"
"6452","0.705811","192.168.1.20","192.168.1.60","TCP","64","44818  >  52418 [ACK] Seq=2071 Ack=1427 Win=8130 Len=0"
"6453","0.705813","192.168.1.10","192.168.1.20","TCP","64","54084  >  44818 [ACK] Seq=11911 Ack=10559 Win=8078 Len=0"
"6454","0.705815","192.168.1.60","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"6455","0.706039","192.168.1.10","192.168.1.60","CIP I/O","90","Connection: ID=0x00334011, SEQ=0001624148"
"6456","0.706046","192.168.1.10","192.168.1.50","CIP I/O","90","Connection: ID=0x004D4015, SEQ=0001625222"
"6457","0.706048","192.168.1.10","192.168.1.30","CIP I/O","90","Connection: ID=0x00334010, SEQ=0001624197"
"6458","0.706243","192.168.1.200","192.168.1.60","TCP","64","56584  >  44818 [ACK] Seq=973 Ack=9624 Win=256 Len=0"
"6459","0.706697","192.168.1.20","239.192.3.127","CIP I/O","102","Connection: ID=0x003C8000, SEQ=0001653729"
"6460","0.706710","192.168.1.10","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"6461","0.706868","192.168.1.20","192.168.1.50","CIP I/O","90","Connection: ID=0x00CD4016, SEQ=0001637119"
"6462","0.706875","192.168.1.10","192.168.1.20","CIP","128","'HMI_PLANT' - Service (0x4d)"
"6463","0.706877","192.168.1.20","192.168.1.10","TCP","64","44818  >  54084 [ACK] Seq=10559 Ack=11981 Win=8122 Len=0"
"6464","0.706878","192.168.1.10","192.168.1.60","CIP","148","Success: 'HMI_LIT101' - Service (0x4c)"
"6465","0.707146","192.168.1.60","192.168.1.10","TCP","64","52416  >  44818 [ACK] Seq=1613 Ack=2341 Win=8102 Len=0"
"6466","0.707390","192.168.1.20","192.168.1.30","CIP I/O","90","Connection: ID=0x00B34013, SEQ=0001636143"
"6467","0.707827","192.168.1.30","239.192.4.191","CIP I/O","102","Connection: ID=0x00338000, SEQ=0001652926"
"6468","0.707837","192.168.1.40","192.168.1.10","CIP","108","Success: 'HMI_PLANT_RESET' - Service (0x4d)"
"6469","0.707839","192.168.1.40","239.192.5.255","CIP I/O","102","Connection: ID=0x003D8000, SEQ=0001652004"
"6470","0.707841","192.168.1.10","192.168.1.40","TCP","64","54088  >  44818 [ACK] Seq=7929 Ack=5729 Win=8142 Len=0"
"6471","0.708045","192.168.1.40","192.168.1.10","CIP","116","Success: 'HMI_P4_PERMISSIVE' - Service (0x4c)"
"6472","0.708051","192.168.1.10","192.168.1.40","TCP","64","54088  >  44818 [ACK] Seq=7929 Ack=5787 Win=8134 Len=0"
"6473","0.708053","192.168.1.40","192.168.1.50","CIP","116","Success: 'HMI_P_RO_FEED_DUTY' - Service (0x4c)"
"6474","0.708251","192.168.1.10","192.168.1.40","CIP I/O","90","Connection: ID=0x013D4010, SEQ=0001622943"
"6475","0.708256","192.168.1.50","192.168.1.40","TCP","64","54084  >  44818 [ACK] Seq=3383 Ack=3495 Win=8134 Len=0"
"6476","0.708258","192.168.1.40","192.168.1.50","CIP","150","Success: 'HMI_FIT401' - Service (0x4c)"
"6477","0.708498","192.168.1.50","192.168.1.40","TCP","64","54084  >  44818 [ACK] Seq=3383 Ack=3587 Win=8100 Len=0"
"6478","0.708504","192.168.1.50","192.168.1.10","CIP","108","Success: 'HMI_PLANT' - Service (0x4d)"
"6479","0.708782","192.168.1.10","192.168.1.50","TCP","64","54080  >  44818 [ACK] Seq=9867 Ack=7081 Win=8142 Len=0"
"6480","0.708788","192.168.1.60","239.192.8.127","CIP I/O","102","Connection: ID=0x00338000, SEQ=0001652428"
"6481","0.708792","192.168.1.50","192.168.1.40","CIP","120","Success: 'HMI_MV503' - Service (0x4c)"
"6482","0.708794","192.168.1.50","192.168.1.40","CIP","120","Success: 'HMI_MV504' - Service (0x4c)"
"6483","0.708795","192.168.1.40","192.168.1.50","TCP","64","53056  >  44818 [ACK] Seq=3969 Ack=4031 Win=8130 Len=0"
"6484","0.708990","192.168.1.200","192.168.1.60","CIP","112","Class (0xb2) - Service (0x4c)"
"6485","0.708996","192.168.1.40","192.168.1.50","TCP","64","53056  >  44818 [ACK] Seq=3969 Ack=4093 Win=8130 Len=0"
"6486","0.708998","192.168.1.60","192.168.1.200","TCP","64","44818  >  56584 [ACK] Seq=9624 Ack=1027 Win=8138 Len=0"
"6487","0.709218","192.168.1.30","192.168.1.10","CIP","142","Success: 'HMI_LIT301' - Service (0x4c)"
"6488","0.709224","192.168.1.50","192.168.1.200","CIP","453","Success: Class (0xb2) - Service (0x4c)"
"6489","0.709225","192.168.1.10","192.168.1.30","TCP","64","54086  >  44818 [ACK] Seq=11017 Ack=8705 Win=8108 Len=0"
"6490","0.709227","192.168.1.200","192.168.1.20","CIP","112","Class (0xb2) - Service (0x4c)"
"6491","0.709521","192.168.1.20","192.168.1.200","TCP","64","44818  >  56580 [ACK] Seq=7247 Ack=865 Win=8138 Len=0"
"6492","0.709527","192.168.1.50","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"6493","0.709889","192.168.1.10","239.192.2.63","CIP I/O","102","Connection: ID=0x004D8000, SEQ=0001654437"
"6494","0.710177","192.168.1.30","192.168.1.40","CIP I/O","90","Connection: ID=0x01BD4016, SEQ=0001638761"
"6495","0.710183","192.168.1.200","192.168.1.50","TCP","64","56574  >  44818 [ACK] Seq=649 Ack=6336 Win=252 Len=0"
"6496","0.710409","192.168.1.20","192.168.1.10","CIP","108","Success: 'HMI_PLANT_AUTO' - Service (0x4d)"
"6497","0.710418","192.168.1.60","192.168.1.10","CIP","108","Success: 'HMI_PLANT' - Service (0x4d)"
"6498","0.710420","192.168.1.10","192.168.1.20","TCP","64","54084  >  44818 [ACK] Seq=11981 Ack=10609 Win=8142 Len=0"
"6499","0.710422","192.168.1.10","192.168.1.60","TCP","64","54082  >  44818 [ACK] Seq=7975 Ack=5717 Win=8142 Len=0"
"6500","0.710862","192.168.1.200","192.168.1.50","CIP","112","Class (0xb2) - Service (0x4c)"
"6501","0.710871","192.168.1.50","192.168.1.200","TCP","64","44818  >  56574 [ACK] Seq=6336 Ack=703 Win=8138 Len=0"
"6502","0.710874","192.168.1.20","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"6503","0.710876","192.168.1.20","192.168.1.60","CIP","148","Success: 'HMI_AIT202' - Service (0x4c)"
"6504","0.711163","192.168.1.60","192.168.1.20","TCP","64","52418  >  44818 [ACK] Seq=1427 Ack=2161 Win=8102 Len=0"
"6505","0.711168","192.168.1.50","239.192.7.63","CIP I/O","102","Connection: ID=0x004D8000, SEQ=0001653756"
"6506","0.711693","192.168.1.40","192.168.1.50","CIP I/O","90","Connection: ID=0x014D4024, SEQ=0001636707"
"6507","0.712061","192.168.1.10","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"6508","0.712066","192.168.1.10","192.168.1.30","CIP CM","140","Unconnected Send: 'HMI_PLANT_AUTO' - Service (0x4d)"
"6509","0.712287","192.168.1.30","192.168.1.10","TCP","64","44818  >  54086 [ACK] Seq=8705 Ack=11099 Win=8110 Len=0"
"6510","0.712675","192.168.1.60","192.168.1.20","CIP I/O","90","Connection: ID=0x01BC401A, SEQ=0001637189"
"6511","0.712682","192.168.1.200","192.168.1.10","TCP","64","56578  >  44818 [ACK] Seq=757 Ack=7183 Win=256 Len=0"
"6512","0.712896","192.168.1.40","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"6513","0.712901","192.168.1.30","192.168.1.60","CIP I/O","90","Connection: ID=0x00B34012, SEQ=0001639504"
"6514","0.712903","192.168.1.40","192.168.1.50","CIP","120","'HMI_MV501' - Service (0x4c)"
"6515","0.712904","192.168.1.40","192.168.1.50","CIP","120","'HMI_MV502' - Service (0x4c)"
"6516","0.713126","192.168.1.50","192.168.1.40","TCP","64","44818  >  53056 [ACK] Seq=4093 Ack=4031 Win=8130 Len=0"
"6517","0.713134","192.168.1.50","192.168.1.40","CIP I/O","90","Connection: ID=0x003D4007, SEQ=0001630320"
"6518","0.713138","192.168.1.50","192.168.1.40","TCP","64","44818  >  53056 [ACK] Seq=4093 Ack=4093 Win=8068 Len=0"
"6519","0.713576","192.168.1.70","192.168.1.10","CIP I/O","90","Connection: ID=0x004D4017, SEQ=0001649440"
"6520","0.713585","192.168.1.70","192.168.1.20","CIP I/O","90","Connection: ID=0x003C4007, SEQ=0001648743"
"6521","0.714108","192.168.1.10","192.168.1.20","CIP I/O","90","Connection: ID=0x00BC4017, SEQ=0001625223"
"6522","0.714367","192.168.1.30","192.168.1.10","CIP","108","Success: 'HMI_PLANT' - Service (0x4d)"
"6523","0.714373","192.168.1.30","192.168.1.10","CIP","116","Success: 'HMI_P3_PERMISSIVE' - Service (0x4c)"
"6524","0.714376","192.168.1.10","192.168.1.30","TCP","64","54086  >  44818 [ACK] Seq=11099 Ack=8755 Win=8142 Len=0"
"6525","0.714378","192.168.1.10","192.168.1.30","TCP","64","54086  >  44818 [ACK] Seq=11099 Ack=8813 Win=8084 Len=0"
"6526","0.714600","192.168.1.200","192.168.1.10","CIP","112","Class (0xb2) - Service (0x4c)"
"6527","0.714606","192.168.1.30","192.168.1.20","CIP","148","Success: 'HMI_LIT301' - Service (0x4c)"
"6528","0.714608","192.168.1.30","192.168.1.20","CIP","120","Success: 'HMI_MV301' - Service (0x4c)"
"6529","0.714610","192.168.1.10","192.168.1.200","TCP","64","44818  >  56578 [ACK] Seq=7183 Ack=811 Win=8138 Len=0"
"6530","0.714734","192.168.1.20","192.168.1.30","TCP","64","52994  >  44818 [ACK] Seq=2729 Ack=3283 Win=8102 Len=0"
"6531","0.714743","192.168.1.30","192.168.1.20","CIP","130","'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)"
"6532","0.714746","192.168.1.20","192.168.1.30","TCP","64","52994  >  44818 [ACK] Seq=2729 Ack=3345 Win=8040 Len=0"
"6533","0.714748","192.168.1.20","192.168.1.30","TCP","64","44818  >  52418 [ACK] Seq=2543 Ack=3549 Win=8120 Len=0"
"6534","0.714910","192.168.1.30","192.168.1.40","CIP","120","'HMI_LIT401' - Service (0x4c)"
"6535","0.714913","192.168.1.40","192.168.1.30","TCP","64","44818  >  52420 [ACK] Seq=2071 Ack=1489 Win=8130 Len=0"
"6536","0.714915","192.168.1.60","192.168.1.10","CIP I/O","90","Connection: ID=0x00CD4026, SEQ=0001637011"
"6537","0.714916","192.168.1.30","192.168.1.60","CIP","118","'HMI_P602' - Service (0x4c)"
"6538","0.715213","192.168.1.60","192.168.1.30","TCP","64","44818  >  52416 [ACK] Seq=5043 Ack=4101 Win=8132 Len=0"
"6539","0.715217","192.168.1.60","192.168.1.10","CIP","108","Success: 'HMI_PLANT_AUTO' - Service (0x4d)"
"6540","0.715501","192.168.1.10","192.168.1.60","TCP","64","54082  >  44818 [ACK] Seq=7975 Ack=5767 Win=8142 Len=0"
"6541","0.715746","192.168.1.200","192.168.1.40","CIP","112","Class (0xb2) - Service (0x4c)"
"6542","0.715749","192.168.1.40","192.168.1.200","TCP","64","44818  >  56585 [ACK] Seq=5793 Ack=649 Win=8138 Len=0"
"6543","0.715751","192.168.1.30","192.168.1.20","CIP I/O","90","Connection: ID=0x013C4018, SEQ=0001640492"
"6544","0.715752","192.168.1.20","192.168.1.10","CIP","108","Success: 'HMI_PLANT' - Service (0x4d)"
"6545","0.715859","192.168.1.20","192.168.1.40","CIP I/O","90","Connection: ID=0x00BD4009, SEQ=0001635378"
"6546","0.715862","192.168.1.200","192.168.1.50","CIP","112","Class (0xb2) - Service (0x4c)"
"6547","0.715863","192.168.1.10","192.168.1.20","TCP","64","54084  >  44818 [ACK] Seq=11981 Ack=10659 Win=8142 Len=0"
"6548","0.715994","192.168.1.50","192.168.1.200","TCP","64","44818  >  56574 [ACK] Seq=6336 Ack=757 Win=8138 Len=0"
"6549","0.715997","192.168.1.10","192.168.1.60","CIP I/O","90","Connection: ID=0x00334011, SEQ=0001624149"
"6550","0.715998","192.168.1.10","192.168.1.50","CIP I/O","90","Connection: ID=0x004D4015, SEQ=0001625223"
"6551","0.716000","192.168.1.10","192.168.1.30","CIP I/O","90","Connection: ID=0x00334010, SEQ=0001624198"
"6552","0.716197","192.168.1.20","192.168.1.40","CIP","120","'HMI_AIT402' - Service (0x4c)"
"6553","0.716200","192.168.1.200","192.168.1.20","CIP","112","Class (0xb2) - Service (0x4c)"
"6554","0.716201","192.168.1.40","192.168.1.20","TCP","64","44818  >  52996 [ACK] Seq=1981 Ack=1427 Win=8130 Len=0"
"6555","0.716402","192.168.1.20","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"6556","0.716406","192.168.1.20","192.168.1.200","TCP","64","44818  >  56580 [ACK] Seq=8327 Ack=919 Win=8138 Len=0"
"6557","0.716688","192.168.1.20","239.192.3.127","CIP I/O","102","Connection: ID=0x003C8000, SEQ=0001653730"
"6558","0.717142","192.168.1.20","192.168.1.50","CIP I/O","90","Connection: ID=0x00CD4016, SEQ=0001637120"
"6559","0.717147","192.168.1.10","192.168.1.20","CIP","120","'HMI_FIT201' - Service (0x4c)"
"6560","0.717150","192.168.1.10","192.168.1.20","CIP","134","'HMI_PLANT_RESET' - Service (0x4d)"
"6561","0.717151","192.168.1.20","192.168.1.10","TCP","64","44818  >  54084 [ACK] Seq=10659 Ack=12043 Win=8130 Len=0"
"6562","0.717256","192.168.1.10","192.168.1.40","CIP","132","'HMI_PLANT_AUTO' - Service (0x4d)"
"6563","0.717260","192.168.1.20","192.168.1.30","CIP I/O","90","Connection: ID=0x00B34013, SEQ=0001636144"
"6564","0.717261","192.168.1.20","192.168.1.10","TCP","64","44818  >  54084 [ACK] Seq=10659 Ack=12119 Win=8054 Len=0"
"6565","0.717468","192.168.1.10","192.168.1.40","CIP","128","'HMI_PLANT' - Service (0x4d)"
"6566","0.717472","192.168.1.40","192.168.1.10","TCP","64","44818  >  54088 [ACK] Seq=5787 Ack=8003 Win=8118 Len=0"
"6567","0.717474","192.168.1.40","192.168.1.10","TCP","64","44818  >  54088 [ACK] Seq=5787 Ack=8073 Win=8048 Len=0"
"6568","0.717476","192.168.1.10","192.168.1.50","CIP","134","'HMI_PLANT_RESET' - Service (0x4d)"
"6569","0.717631","192.168.1.10","192.168.1.50","CIP","128","'HMI_P5_PERMISSIVE' - Service (0x4c)"
"6570","0.717634","192.168.1.50","192.168.1.10","TCP","64","44818  >  54080 [ACK] Seq=7081 Ack=9943 Win=8116 Len=0"
"6571","0.717636","192.168.1.40","192.168.1.30","CIP","148","Success: 'HMI_LIT401' - Service (0x4c)"
"6572","0.717638","192.168.1.50","192.168.1.10","TCP","64","44818  >  54080 [ACK] Seq=7081 Ack=10013 Win=8046 Len=0"
"6573","0.717770","192.168.1.30","239.192.4.191","CIP I/O","102","Connection: ID=0x00338000, SEQ=0001652927"
"6574","0.717776","192.168.1.10","192.168.1.30","CIP","134","'HMI_PLANT_RESET' - Service (0x4d)"
"6575","0.717779","192.168.1.30","192.168.1.40","TCP","64","52420  >  44818 [ACK] Seq=1489 Ack=2161 Win=8102 Len=0"
"6576","0.717781","192.168.1.40","239.192.5.255","CIP I/O","102","Connection: ID=0x003D8000, SEQ=0001652005"
"6577","0.717999","192.168.1.30","192.168.1.10","TCP","64","44818  >  54086 [ACK] Seq=8813 Ack=11175 Win=8116 Len=0"
"6578","0.718168","192.168.1.40","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"6579","0.718176","192.168.1.40","192.168.1.20","CIP","148","Success: 'HMI_AIT402' - Service (0x4c)"
"6580","0.718179","192.168.1.20","192.168.1.40","TCP","64","52996  >  44818 [ACK] Seq=1427 Ack=2071 Win=8102 Len=0"
"6581","0.718180","192.168.1.10","192.168.1.40","CIP I/O","90","Connection: ID=0x013D4010, SEQ=0001622944"
"6582","0.718781","192.168.1.60","239.192.8.127","CIP I/O","102","Connection: ID=0x00338000, SEQ=0001652429"
"6583","0.718791","192.168.1.200","192.168.1.10","CIP","112","Class (0xb2) - Service (0x4c)"
"6584","0.719027","192.168.1.10","192.168.1.200","TCP","64","44818  >  56578 [ACK] Seq=7183 Ack=865 Win=8138 Len=0"
"6585","0.719888","192.168.1.10","239.192.2.63","CIP I/O","102","Connection: ID=0x004D8000, SEQ=0001654438"
"6586","0.720213","192.168.1.30","192.168.1.40","CIP I/O","90","Connection: ID=0x01BD4016, SEQ=0001638762"
"6587","0.720459","192.168.1.60","192.168.1.10","CIP","108","Success: 'HMI_PLANT_RESET' - Service (0x4d)"
"6588","0.720467","192.168.1.60","192.168.1.10","CIP","116","Success: 'HMI_P6_PERMISSIVE' - Service (0x4c)"
"6589","0.720469","192.168.1.10","192.168.1.60","TCP","64","54082  >  44818 [ACK] Seq=7975 Ack=5817 Win=8142 Len=0"
"6590","0.720662","192.168.1.10","192.168.1.60","TCP","64","54082  >  44818 [ACK] Seq=7975 Ack=5875 Win=8134 Len=0"
"6591","0.720669","192.168.1.20","192.168.1.30","CIP","116","Success: 'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)"
"6592","0.720671","192.168.1.30","192.168.1.20","TCP","64","52418  >  44818 [ACK] Seq=3549 Ack=2601 Win=8134 Len=0"
"6593","0.720673","192.168.1.200","192.168.1.201","TCP","680","4241  >  60948 [PSH, ACK] Seq=16117 Ack=1441 Win=255 Len=622"
"6594","0.721003","192.168.1.60","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"6595","0.721012","192.168.1.20","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"6596","0.721014","192.168.1.20","192.168.1.10","CIP","156","Success: 'HMI_FIT201' - Service (0x4c)"
"6597","0.721016","192.168.1.201","192.168.1.200","TCP","154","60948  >  4241 [PSH, ACK] Seq=1441 Ack=16739 Win=16425 Len=96"
"6598","0.721086","192.168.1.200","192.168.1.88","TCP","1518","4241  >  53903 [ACK] Seq=39380 Ack=1441 Win=255 Len=1460"
"6599","0.721092","192.168.1.60","192.168.1.30","CIP","152","Success: 'HMI_P602' - Service (0x4c)"
"6600","0.721096","192.168.1.200","192.168.1.88","TCP","1518","4241  >  53903 [ACK] Seq=40840 Ack=1441 Win=255 Len=1460"
"6601","0.721099","192.168.1.200","192.168.1.88","TCP","1518","4241  >  53903 [ACK] Seq=42300 Ack=1441 Win=255 Len=1460"
"6602","0.721102","192.168.1.200","192.168.1.88","TCP","1518","4241  >  53903 [ACK] Seq=43760 Ack=1441 Win=255 Len=1460"
"6603","0.721104","192.168.1.200","192.168.1.88","TCP","64","4241  >  53903 [PSH, ACK] Seq=45220 Ack=1441 Win=255 Len=1"
"6604","0.721106","192.168.1.50","239.192.7.63","CIP I/O","102","Connection: ID=0x004D8000, SEQ=0001653757"
"6605","0.721111","192.168.1.10","192.168.1.20","TCP","64","54084  >  44818 [ACK] Seq=12119 Ack=10757 Win=8094 Len=0"
"6606","0.721361","192.168.1.30","192.168.1.60","TCP","64","52416  >  44818 [ACK] Seq=4101 Ack=5137 Win=8098 Len=0"
"6607","0.721369","192.168.1.200","192.168.1.20","TCP","64","56580  >  44818 [ACK] Seq=919 Ack=8867 Win=256 Len=0"
"6608","0.721771","192.168.1.40","192.168.1.50","CIP I/O","90","Connection: ID=0x014D4024, SEQ=0001636708"
"6609","0.722181","192.168.1.10","192.168.1.200","CIP","600","Success: Class (0xb2) - Service (0x4c)"
"6610","0.722422","192.168.1.88","192.168.1.200","TCP","64","53903  >  4241 [ACK] Seq=1441 Ack=45221 Win=1237 Len=0"
"6611","0.722712","192.168.1.10","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"6612","0.722866","192.168.1.40","192.168.1.10","CIP","108","Success: 'HMI_PLANT_AUTO' - Service (0x4d)"
"6613","0.722871","192.168.1.60","192.168.1.20","CIP I/O","90","Connection: ID=0x01BC401A, SEQ=0001637190"
"6614","0.722873","192.168.1.10","192.168.1.40","TCP","64","54088  >  44818 [ACK] Seq=8073 Ack=5837 Win=8142 Len=0"
"6615","0.722875","192.168.1.30","192.168.1.60","CIP I/O","90","Connection: ID=0x00B34012, SEQ=0001639505"
"6616","0.723366","192.168.1.50","192.168.1.40","CIP I/O","90","Connection: ID=0x003D4007, SEQ=0001630321"
"6617","0.723374","192.168.1.40","192.168.1.10","CIP","108","Success: 'HMI_PLANT' - Service (0x4d)"
"6618","0.723376","192.168.1.40","192.168.1.50","CIP","120","'HMI_MV503' - Service (0x4c)"
"6619","0.723378","192.168.1.10","192.168.1.40","TCP","64","54088  >  44818 [ACK] Seq=8073 Ack=5887 Win=8142 Len=0"
"6620","0.723524","192.168.1.40","192.168.1.50","CIP","120","'HMI_MV504' - Service (0x4c)"
"6621","0.723530","192.168.1.70","192.168.1.10","CIP I/O","90","Connection: ID=0x004D4017, SEQ=0001649441"
"6622","0.723533","192.168.1.50","192.168.1.40","TCP","64","44818  >  53056 [ACK] Seq=4093 Ack=4155 Win=8130 Len=0"
"6623","0.723535","192.168.1.70","192.168.1.20","CIP I/O","90","Connection: ID=0x003C4007, SEQ=0001648744"
"6624","0.723537","192.168.1.50","192.168.1.40","TCP","64","44818  >  53056 [ACK] Seq=4093 Ack=4217 Win=8068 Len=0"
"6625","0.723735","192.168.1.50","192.168.1.10","CIP","108","Success: 'HMI_SHUTDOWN_FLUSHING' - Service (0x4d)"
"6626","0.723923","192.168.1.50","192.168.1.10","CIP","116","Success: 'HMI_P5_SD_FLUSHING_DONE' - Service (0x4c)"
"6627","0.723930","192.168.1.10","192.168.1.50","TCP","64","54080  >  44818 [ACK] Seq=10013 Ack=7131 Win=8142 Len=0"
"6628","0.723933","192.168.1.10","192.168.1.50","TCP","64","54080  >  44818 [ACK] Seq=10013 Ack=7189 Win=8084 Len=0"
"6629","0.723934","192.168.1.200","192.168.1.60","CIP","112","Class (0xb2) - Service (0x4c)"
"6630","0.724116","192.168.1.88","192.168.1.200","TCP","154","53903  >  4241 [PSH, ACK] Seq=1441 Ack=45221 Win=1237 Len=96"
"6631","0.724124","192.168.1.60","192.168.1.200","TCP","64","44818  >  56584 [ACK] Seq=10164 Ack=1081 Win=8138 Len=0"
"6632","0.724127","192.168.1.10","192.168.1.20","CIP I/O","90","Connection: ID=0x00BC4017, SEQ=0001625224"
